fips,per_capita_health_cost,low_birthweight_percentage,food_environment,physical_exercise_opportunities,teen_births,limited_healthy_access,stis,primarycare_ratio,dentist_ratio,mentalhealth_ratio,otherproviders_ratio,disconnected_youth,unemployment,income_inequality,children_freelunches,single_parent_households,social_associations,water_violations,high_housing_costs,housing_overcrowding,segregation_black_white,segregation_nonwhite_white,homeownership,severe_ownership_cost,smoke_perc,obesity_perc,inactive_perc,drinking_perc,food_insecure_perc,preventable_hospitalization,mammogram_perc,flu_vaccine_perc,violent_crime,air_pollution,drive_alone_perc,long_commute_perc,traffic_volume,party,age_over_18,age_over_65,age_over_85,age_under_5,asian,avg_family_size,bachelors,black,hispanic,household_has_broadband,household_has_computer,household_has_smartphone,households_speak_asian_or_pac_isl,households_speak_limited_english,households_speak_other,households_speak_other_indo_euro_lang,households_speak_spanish,housing_mobile_homes,housing_one_unit_structures,housing_two_unit_structures,hs_grad,mean_household_income,median_age,median_household_income,median_individual_income,median_individual_income_age_25plus,native,other_single_race,pac_isl,per_capita_income,persons_per_household,pop,poverty,poverty_65_and_over,poverty_under_18,two_plus_races,uninsured,uninsured_65_and_older,uninsured_under_19,uninsured_under_6,veterans,white,white_not_hispanic
13009,10850,0.12624254473161,6,0.638451443569554,0.0163036636031726,0.0931984512401575,0.0071037277869327,1796.24,2490.1666667,722.9516129,1093.2439024,0.0761212121212121,0.0503875968992248,6.09098888238736,0.73799961751769,0.490583804143126,8.0167460918362e-4,1,0.1938369781,0.0160579345,15.064558077,16.706690828,0.558615556382583,0.209745620511444,0.2,0.37,0.26,0.14,0.21,4560,0.39,0.41,689,11.4,0.85,0.24,90,republican,81.1,15.4,1.5,4.9,1.8,3.19,23.3,42.3,2.3,74.8,69.2,69.8,1.8,0.9,0,1,1.8,41.5,17.6,58.5,85.8,56958,35.5,43672,22750,32173,0.2,0.3,0,21716,2.51,45111,23.6,12.4,30.8,1.6,11.9,0.7,6.8,12.1,6.8,53.7,52.4
23001,9920,0.0805315765561109,7.7,0.841804237618614,0.0233469891194221,0.0354956864886446,0.00533204522020232,1223.3068182,1856.5344828,205.49427481,530.43842365,0.0605381165919283,0.0329672311493444,4.63695993155568,0.574727668845316,0.335063137865421,8.7319207438853e-4,1,0.1277097608,0.0175438596,59.279629819,32.513382714,0.643467938713152,0.122726153983845,0.16,0.34,0.25,0.2,0.14,3799,0.46,0.5,139,7.6,0.79,0.33,175,republican,78.2,17.3,2.1,5.9,0.8,2.82,22.8,2.4,1.9,81.7,78.3,72.6,0.7,1.7,0.9,11.5,1.4,35.7,8.8,64.3,90.2,69091,41,53509,30206,37358,0.2,0.2,0,28956,2.29,107602,11.8,7.4,15.1,5,8,0,5.1,6.2,10.1,91.4,90.6
37081,10370,0.0962873528523996,6.8,0.903438942191537,0.0185197428833792,0.0833282168482779,0.00946004672143436,1257.6443914,1778.9,357.92756539,808.59090909,0.0670584274477397,0.0413329700565254,4.76881183625306,0.604797616215743,0.40114743413831,0.00113862147098508,1,0.1417314829,0.0240639041,49.028666908,45.611420114,0.589199481085774,0.143712757519676,0.16,0.33,0.22,0.17,0.17,4739,0.45,0.54,453,10.5,0.83,0.24,271,democrat,77.6,14.8,1.8,5.9,4.9,3.11,36,33.9,8,76.3,76.5,78.3,2.7,2.5,1.3,2.9,6,41.2,3.1,58.8,89.1,76720,37.1,53261,28890,36841,0.5,2.6,0.1,30767,2.49,527868,15.8,9.9,23,2.7,9.5,0.7,4.2,3.1,6.8,55.2,50.3
45021,10457,0.114151346729372,7.3,0.688753568718153,0.0447042640990371,0.0778452099309747,0.00679450135714911,2482.826087,4390.6153846,1968.2068966,1678.7647059,0.121183800623053,0.036290960899161,5.11744720538272,0.838158041801721,0.37983791562523694,0.00166360213641538,0,0.1010835913,0.0169491525,44.411067413,41.403177893,0.691110783880626,0.106461007442563,0.2,0.43,0.4,0.15,0.14,5404,0.45,0.48,390,10.5,0.86,0.31,24,republican,76.8,16.3,1.6,5.8,0.6,3.83,14.2,20.1,4.4,65.5,62.8,69.9,0.4,1.6,0,1,4,31.1,28.3,68.9,80.3,51138,39.3,36883,23065,30808,0.2,1.1,0,21152,2.71,56895,19.4,10.5,27.2,2.4,10.5,0.3,3.3,2.5,7.3,75.5,72.8
42045,12355,0.0887067039711974,8.2,0.96503804257405,0.0126814351036617,0.0244515160623208,0.00495664924136172,934.92715232,1193.9767442,360.40268028,1152.5530612,0.0593640651148638,0.040148970253263,4.92147039907931,0.466369818407621,0.334214419089653,8.1105586014421e-4,0,0.1559434829,0.0133097589,71.593563498,60.11048948,0.691252634383857,0.152075951126066,0.15,0.27,0.2,0.21,0.12,4565,0.42,0.55,396,11.9,0.73,0.47,506,democrat,77.9,16,2.5,6,5.7,3.24,39,21.6,3.8,86.1,80.9,81,3.4,2.7,1.9,5.8,3,31.2,0.3,68.8,93.1,105826,39,74477,35628,47899,0.2,1.2,0,40026,2.62,564554,10,6.8,13.5,2.6,4.8,0.3,2.1,2,6,68.7,66.8
37159,10275,0.0957235654998196,7.1,0.792845378102696,0.0312623664424218,0.105007334108706,0.00658399931742556,2424.8965517,2140.3333333,445.6214511,1001.858156,0.0775755917362156,0.0391638160395287,4.39786967418546,0.659938124461125,0.37698540286798304,0.00138647933790279,0,0.1230631704,0.0258478282,48.86645015,39.847654515,0.690675130494637,0.114931098167353,0.17,0.38,0.26,0.16,0.14,5276,0.43,0.49,391,10.6,0.83,0.32,98,republican,77.6,17.2,1.9,5.7,0.9,3.09,18.5,16.2,8.8,80.7,72.5,75.6,0.9,2.2,0.2,0.8,7.2,30.7,16.6,69.3,85.6,65110,40.2,49842,26346,34250,0.4,3.5,0,25630,2.57,140296,15.9,9.9,24.8,2.4,11.8,0.1,4.2,4.5,8.6,76.7,72
26081,10035,0.0793123562007842,8.1,0.910305299175935,0.0228845058194742,0.052840384191085,0.00629823895996571,1108.7076923,1391.0340426,287.25219684,533.2675367,0.0537949864931594,0.0296851490665924,4.19015078362921,0.492629273402533,0.320870325574271,0.0012457716229259,1,0.1180770554,0.0189282517,57.859268346,46.317042917,0.69053570532863,0.113686858994861,0.15,0.3,0.2,0.22,0.11,4069,0.45,0.5,373,11.5,0.81,0.21,615,democrat,75.6,13.3,1.8,6.8,3,3.18,35.7,9.6,10.6,86.3,80.5,81.7,2.1,2.7,1,2.7,6.8,30.2,3.8,69.8,90.7,85054,35.3,63053,30869,38802,0.4,3.4,0,32524,2.63,648121,11.7,7.3,15.4,4.1,5.8,0.5,3.3,2.5,5.9,79.6,73.7
42019,9404,0.0605278024372528,8.6,0.819799632332945,0.0102748289422836,0.0330273355619976,0.00197212305192723,1508.9354839,1361.5072464,624.21262458,1010.1505376,0.0404929577464789,0.0390004362691882,4.36719814663396,0.269988210121829,0.214317946539962,0.0012613036321269,1,0.0942429554,0.0058186196,53.156278399,36.176081993,0.756230325288563,0.0953055061209082,0.17,0.31,0.21,0.2,0.09,4290,0.42,0.48,100,11.9,0.84,0.43,82,republican,79.8,18.2,2.7,5.1,1.2,2.89,36,1,1.5,84.7,80,75.5,1.1,0.5,0.1,2,1.5,24.1,8.1,75.9,94.9,92027,43.3,70668,34235,46486,0,0.2,0,37811,2.37,186899,8.2,5.7,9.3,1.7,3.2,0,1.1,1.3,8.8,95.8,94.7
53025,8739,0.0609884332281809,8.1,0.794097845601436,0.0404890178201409,0.0955787411849192,0.00361504024884928,2378.95,1908.4509804,465.69856459,1232.0379747,0.0810810810810811,0.0623895140775234,3.8811362489813295,0.673511394266111,0.262736587448413,9.4579541394312e-4,1,0.0924983028,0.0693301998,43.562356018,30.557608776,0.618120126586408,0.0960341210057442,0.16,0.34,0.24,0.17,0.09,2648,0.37,0.29,278,9.2,0.74,0.21,93,republican,70.4,13.5,1.4,8.1,1,3.64,17.7,0.8,41.6,82.6,72.5,78.2,0.8,8.3,0.1,2.1,28.9,37.5,25.3,62.5,76.7,71451,32.9,55556,26262,32326,1.2,23.8,0,24280,3.07,95502,14.8,7.7,20.3,4.2,12.7,2.5,3.1,1.2,8.2,68.9,54
04003,8661,0.0783401563081504,6.8,0.596660728153122,0.0342509723953023,0.144701918033286,0.00363910353009074,1834.6470588,1811,828.5620915,1207.3333333,0.0822336659156743,0.0560332703821272,4.74300254452926,0.603002774302345,0.358779734882876,8.4164288691525e-4,1,0.1275737196,0.0290473289,52.181176663,24.867659463,0.691695431472081,0.119755041706261,0.15,0.3,0.25,0.15,0.14,3324,0.37,0.33,333,7.5,0.79,0.22,37,republican,78.2,21.7,2.2,5.9,1.9,2.91,23.1,4.1,35.5,79.9,77.3,74,2.3,4,0.4,2.1,24.6,31.1,20.3,68.9,87.4,64446,41.1,49260,25573,31202,1.2,2.8,0.4,26819,2.34,125867,16.6,8.7,24.6,4.1,7.8,0.3,5.1,3.3,19.2,85.5,55
45031,10447,0.123546511627907,6.7,0.654387676358818,0.0368309994245156,0.0772145076658756,0.00884561064446592,2038.3333333,3181.047619,785.90588235,1237.0740741,0.15450643776824,0.0407830884796916,5.25990034093889,0.973806752037253,0.498344258971413,0.00130825838103025,0,0.1281256057,0.0177996592,32.967927876,31.664366656,0.696976534296029,0.137592637836957,0.19,0.37,0.32,0.14,0.18,7384,0.43,0.37,676,10.3,0.85,0.27,14,republican,77.6,18.4,1.8,5.8,0.4,3.14,18.4,41.1,2,69.4,59.8,67.4,0.1,0.5,0.1,0.6,1.8,30.4,28.4,69.6,82.4,56028,41.4,38448,22175,31286,0.2,0,0,23027,2.48,67027,20,13.4,29.2,1.6,10.3,0.3,3.5,2.5,8.7,56.6,54.7
21235,10048,0.109918200408998,7,0.794623565395516,0.0555132252095352,0.0702293404130538,0.00303749930965925,1293.3571429,1510.0833333,68.12406015,389.69892473,0.0703405017921147,0.05,5.5923992943252,0.709716796875,0.323542702214189,8.5602253272215e-4,1,0.1195299838,0.012981904,71.756315007,62.665654774,0.693434747798239,0.135348226018397,0.24,0.33,0.36,0.15,0.16,5085,0.33,0.35,97,9.9,0.81,0.25,81,republican,74.9,15.8,1.8,7.5,0.2,3.21,20.4,0.9,1.3,65.6,59.2,62.7,0.3,0.4,0,1,1.1,31.2,24.8,68.8,81.4,56554,36.6,39005,18714,28336,0.3,0.2,0,20547,2.71,36131,23.6,16.4,30.3,1.3,5.6,0.2,4,4.7,7.1,97,96
45035,10327,0.0820907114010562,8.1,0.722448830141701,0.0207503131048617,0.0570854044509538,0.00523469857340083,2697.5172414,1515.5377358,815.46700508,1622.6969697,0.0567416371731933,0.0302223051000972,4.27614385238185,0.497551591465547,0.346772082307974,6.1359104157079e-4,0,0.1301968315,0.0142439393,21.324899975,20.009588564,0.713725274523823,0.140262933888206,0.17,0.32,0.24,0.19,0.11,5053,0.47,0.44,461,10,0.86,0.53,36,republican,75.2,13.5,1.2,6.1,1.8,3.43,28.2,25.1,5.4,80.8,80.8,82.1,1.3,0.9,0.2,2.4,3.8,28.3,12.1,71.7,89.7,79605,37,63080,31613,40862,0.4,1.9,0.1,29853,2.83,158299,12.1,8.7,17.8,3.2,9.4,0.3,5.8,5.8,13.7,67.5,64.2
34003,13095,0.0782865809752884,9.3,0.994686868865427,0.00403585223333663,0.00945363079815184,0.00218260955751018,849.82616487,773.4863749,413.00352734,1911.6163265,0.0296959546508632,0.0343812830905019,5.037204179762,0.209277127083226,0.186595168868276,9.7848389824611e-4,1,0.1957666386,0.0220577328,54.947557799,32.963771614,0.644143811215998,0.195350951630501,0.11,0.22,0.25,0.18,0.07,3231,0.43,0.5,84,9.9,0.69,0.41,965,democrat,78.7,17,2.7,5.3,16.3,3.24,49.3,6,19.9,89.7,85.8,83.8,11.7,8.8,2.4,12.4,15.8,35.2,0.3,64.8,92.5,137866,41.9,101144,46138,59239,0.2,3.2,0,51214,2.71,930390,6.7,7.7,7.4,2.7,7.5,1.3,4.1,3.8,3.7,71.6,56.6
27013,9876,0.0662591204890554,7.1,0.834408635745864,0.00750059340137669,0.158285772421227,0.00606214444626939,999.59701493,1123.7833333,344.01530612,557.24793388,0.0172380019588639,0.025101174367505,4.39021703655352,0.349873359428966,0.312688471352354,0.00131396234303376,0,0.1386258312,0.0093700159,47.912997326,37.859755817999996,0.618934957142303,0.143266589705824,0.16,0.33,0.2,0.25,0.12,7615,0.49,0.58,200,8,0.82,0.15,93,democrat,80.2,13.4,1.9,5.5,2.2,2.86,34.8,3.9,3.6,84.9,84.2,80.6,1.3,1.1,2.1,2.3,2.4,38,4.9,62,94.5,74621,31,57429,27486,40486,0.3,0.5,0,29677,2.41,66795,17.6,7.4,11.8,2.5,3.8,0.1,2.2,1.3,6.5,90.7,87.9
12049,11736,0.0725836780744641,6.4,0.595398651328838,0.0500158277936056,0.220564739140312,0.00372113385137354,9137,3027.2222222,5449,2270.4166667,0.119541875447387,0.0531346000682672,4.58826650943396,0.673904688700999,0.411535788742182,0.00109445113275692,0,0.1138047138,0.0767195767,36.493259112,27.834597586,0.661734431291817,0.0806385028209715,0.19,0.39,0.35,0.16,0.13,7502,0.36,0.36,269,7.6,0.8,0.3,92,republican,73.8,15.8,1.8,6.5,0.9,3.88,10.2,7.6,43.6,59.5,56,60.3,1.3,10.2,0,1.4,31.7,35.1,23.5,64.9,77.2,53433,35.4,38682,21744,28275,0.1,9.8,0.1,17754,3.17,27131,24.1,14.3,37.8,1.1,11.7,0.9,3.3,2.9,6,80.4,47.1
21125,9269,0.0852173913043478,7.3,0.574062430967391,0.0450892139527407,0.044506582256283,0.00295808821085519,2406.96,2527.875,1838.4545455,758.3625,0.119121180913148,0.0508277548402614,5.11826396675681,0.692773557791008,0.364417267234476,5.3179113903014e-4,0,0.1228813559,0.0232305688,70.581042915,24.344031666,0.697338904772377,0.127109902475619,0.21,0.39,0.35,0.15,0.16,5354,0.33,0.39,91,10,0.86,0.19,86,republican,76.9,16.1,1.3,6.1,0.4,3.14,14.4,0.7,1.6,73.9,67.1,67.4,0.2,0,0.1,0.8,1.1,30.1,24.3,69.9,81.1,56574,40,41526,22721,32131,0.4,0.2,0,22398,2.63,60357,23.2,13.8,33.3,1.3,6.5,0.2,3.8,6.5,7,97,95.8
28083,11304,0.14378478664193,2.3,0.693474022960052,0.0505527263693951,0.30781579805675,0.0154330493104746,1328.3181818,2629,211.08759124,963.96666667,0.125382262996942,0.0675056092088577,8.34043089328462,1,0.650609756097561,0.00109502788899155,0,0.1854134566,0.0365510778,52.3113463,51.581213444,0.500586854460094,0.195641931684335,0.24,0.37,0.33,0.11,0.3,6337,0.44,0.38,614,10.2,0.87,0.1,118,democrat,72.2,13.8,1.9,7.5,0.6,3.84,18.5,74.2,2.6,43.5,54.5,47.9,0.4,0.6,0,0.2,1.9,49.4,5.8,50.6,81.6,48239,34,26735,18160,28906,0,0.9,0,18419,2.79,29222,36.8,22.5,51.2,0.3,14.5,0.9,5.4,4.8,2.8,24,22.2
37023,9406,0.0855337761218208,6.9,0.662024815205913,0.032546266751755,0.135641517478441,0.00374049477562631,1860.2708333,2378.4736842,357.24110672,1115.8271605,0.146735875424236,0.0356341950269844,4.38340471092077,0.564519897204268,0.36949212528756,0.0014446821139395,0,0.1079478055,0.0293859649,50.511264051,27.770606033,0.723119520073835,0.100887690489896,0.17,0.36,0.27,0.16,0.14,3877,0.48,0.53,179,10.1,0.86,0.25,96,republican,81.1,19.7,2.3,4.7,3.6,3.01,16.4,6.1,6.1,71.9,63.6,69.2,2,2.2,0.5,0.5,5.3,26.1,23.7,73.9,81.6,60451,44.1,44557,23880,30601,0.9,3.1,0.2,24481,2.48,89968,18.1,9.2,26.7,1.8,12.1,0.1,3.5,1.3,8.1,84.3,81.6
22087,12754,0.102232142857143,6.4,0.566036159010502,0.0328323206481185,0.191831859979943,0.00590883511536297,4620.2,3593.9230769,261.01117318,2224.8095238,0.138080764220582,0.0501050258722271,4.98521134532612,0.697973499610288,0.420234100024556,4.5452577810484e-4,0,0.140167364,0.021724372,37.268838324,30.726748349,0.678554794064808,0.160483534806169,0.23,0.43,0.33,0.2,0.14,6139,0.3,0.33,239,9,0.87,0.48,271,republican,73.2,11.1,0.9,7.4,2.5,3.76,11.6,23.3,10.1,77.6,67.2,79.7,1.5,1.6,0.7,1.9,6.2,32.3,5.3,67.7,80.2,56887,34.2,44661,24209,32911,0.4,2,0.1,20763,3.06,46266,21.1,14.1,26.6,2.4,11.2,0.4,4.7,4.2,4.9,69.4,62.3
18063,9848,0.0628899426004492,8.7,0.697225125130631,0.0109893040996506,0.0410090431473791,0.00285915019702477,1996.1585366,2061.8395062,1024.595092,1325.468254,0.0438014638609332,0.0288278119532705,3.32084702812555,0.270845121991812,0.219547435960229,8.614106362831e-4,1,0.0764785553,0.0129159566,45.834277577,34.581370916,0.784720548228245,0.0785204866452244,0.16,0.32,0.23,0.19,0.09,3636,0.47,0.55,176,12.2,0.87,0.43,89,republican,74.7,13.3,1.6,5.9,2.9,3.19,37,7,3.9,89.2,87.7,86.3,1.2,1,0.6,2.9,2.8,21.5,1,78.5,94,99177,37.7,81933,38755,47909,0.2,1,0,36569,2.73,163799,5,4.7,5.3,1.9,6.1,0.4,5,3.8,7.8,87,84.2
37155,11837,0.119365079365079,6.5,0.44835579273746307,0.0446296084921813,0.0594140170972214,0.00957724386528513,2600.1176471,3877.3823529,529.44176707,873.05298013,0.124307111687699,0.0587074295611544,5.51472725881723,0.976997630842128,0.497232307600738,0.0010557591662519,0,0.1394898656,0.0357181749,35.204973162,39.024561195,0.649938001696796,0.141435306443164,0.24,0.39,0.35,0.13,0.2,9571,0.36,0.38,461,10.1,0.87,0.31,65,republican,74.8,14.7,1.5,6.7,0.6,3.5,13.7,23.8,8.9,59.1,52.7,66.8,0.4,2,0.4,0.6,5.9,34.4,38.4,65.6,77.3,49701,36.6,34976,21284,30677,39.9,5.6,0,18709,2.81,132596,27.7,18.5,40.2,2.1,14.1,0.7,3.8,2.1,6.9,28,25.1
40137,10645,0.0899866488651535,7.3,0.600026638252531,0.0444749630255652,0.054355267470254,0.00452321609895689,1805.5,1730.6,940.54347826,1201.8055556,0.0668449197860963,0.0394189751066472,4.47195649006944,0.558043225055002,0.332972334350694,0.00168466722052986,1,0.1047757717,0.0194008559,59.74420153,19.049053371,0.72173400176939,0.103536138213908,0.17,0.34,0.29,0.12,0.16,5090,0.37,0.41,175,9.1,0.82,0.23,41,republican,76.7,19.2,2.6,5.9,0.5,3.13,16.9,1.8,7.8,76.7,64.7,76.1,0.2,0.8,0.2,0.7,5.3,27.6,7.2,72.4,87.3,63675,40.7,47214,25606,32609,5.3,4.6,0.1,25769,2.58,43647,14.3,8.1,20,5.3,13.5,0.5,5.6,3,9.5,82.4,80.1
22119,11847,0.123669830313489,5.9,0.509986167398743,0.0458428588617495,0.15122244592909,0.00901518614454772,1640.75,4310.8888889,421.7173913,1551.92,0.108662224500256,0.0611535314971366,4.4421269296741,0.43624376909471,0.413026564410359,0.00124434963685307,1,0.1303421562,0.0243593799,35.277822703,34.950155204,0.67399876771411,0.151884175630877,0.23,0.33,0.31,0.16,0.19,6702,0.39,0.4,368,9.9,0.89,0.38,57,republican,77.4,19.3,2.3,6,0.3,2.96,15.4,34,1.9,49.4,46.9,64.7,0.4,0.6,0.1,1.1,1.3,33.1,20.1,66.9,83.9,43967,41.4,28951,17267,21762,0.4,0.1,0.1,18962,2.31,39242,29.8,14.9,43.5,1.4,9.4,1,4.3,2.3,7.4,63.7,62
29109,9374,0.0704945992040932,7.9,0.532018429362738,0.0398595855509002,0.0481222665217166,0.00353853359005048,1830.1904762,2397.4375,767.18,1420.7037037,0.157999009410599,0.0304972375690608,4.1166780721478196,0.604202401372213,0.291388657214345,0.00145704324296196,0,0.0971110338,0.0295025729,71.757241016,13.061844499,0.718981101068201,0.0967648338894531,0.21,0.33,0.28,0.17,0.13,4553,0.4,0.38,448,9.7,0.79,0.31,55,republican,74.6,17.8,2.6,6.7,0,3.05,16,0.5,7.5,77.1,64.4,75,0.1,1.5,0,1.7,5.5,28.2,10.2,71.8,84.7,58968,39.4,44742,23967,30652,0.8,1.6,0.2,22957,2.54,38204,16.8,12,27.7,2,13.5,0,8.6,7.7,10.2,94.8,89.1
45013,9202,0.0829787234042553,7.9,0.830743436908644,0.0251732029217217,0.113175535982198,0.00443150435657554,1426.2900763,920.56097561,659.84265734,1194.3987342,0.0544879041374633,0.0322443953017201,4.17020906529377,0.572187203177619,0.344467581367487,8.8308963627411e-4,0,0.1496270625,0.0206399881,54.146294444,47.052551654,0.716047983910944,0.159697482917713,0.13,0.24,0.17,0.2,0.1,4187,0.5,0.52,389,10.1,0.77,0.29,30,republican,81,26.4,2.4,5.3,1.3,3.01,41.2,17.7,11.1,84.8,82.2,84.5,1.1,2,0.5,2,7.3,26.7,10.7,73.3,92.8,95726,45.5,68377,31632,36325,0.3,3.6,0.1,38946,2.53,186095,10.2,4.4,18.5,2.3,10.7,0.3,8.6,7,12.5,74.7,67.9
42027,10518,0.0603061341926574,7.9,0.863374245080849,0.00356898496588198,0.0373417689142152,0.0049797122832903,1322.4390244,1829.2696629,494.84802432,914.63483146,0.0105848462517586,0.0323695513342266,5.126398655521649,0.256372132540357,0.193131279855049,0.00124800196729374,0,0.1659758515,0.0219163671,49.945010205,46.247251915,0.618342888720039,0.170523465703971,0.17,0.25,0.18,0.24,0.13,4183,0.53,0.55,89,8.9,0.68,0.23,145,democrat,85,13.8,1.8,3.9,6.1,2.95,45.5,3.8,2.9,82.1,85.2,79.1,5.1,2.1,1,5.1,2.5,38.5,4.3,61.5,94.3,80941,32.3,60403,26079,40929,0.1,0.6,0,30753,2.46,161960,18.2,4.4,10.7,1.8,5.6,0.4,6.5,7.6,5.8,87.6,85.4
05125,9771,0.0793938747198805,7.9,0.586418715808734,0.02359918200409,0.0612488525000467,0.00320977514812735,2294.6730769,3469.1714286,754.16770186,2428.42,0.118554136959045,0.031065908933398,3.65237985592579,0.241271887420776,0.282248456622983,7.542552567401e-4,1,0.0679173593,0.0209921426,43.923518823,38.703557881,0.783574901385194,0.0740043310422747,0.16,0.3,0.27,0.17,0.12,5006,0.34,0.53,352,10.6,0.85,0.41,116,republican,76.5,17.5,1.6,5.8,1.3,3.19,26.7,7.1,4.8,83.4,74.4,82.9,1,0.9,0.2,0.8,3.6,21.9,14.7,78.1,90.6,78299,39.6,64412,31869,41801,0.4,0.6,0.1,30553,2.68,119415,9.2,6.9,12.9,2,6,0.4,4.2,3.7,9.8,88.4,84.6
12091,10435,0.0787282755749818,7.3,0.752806627512139,0.0288364815021795,0.101524465197819,0.00538503227077893,1260.6832298,1205.0523256,615.04154303,835.76209677,0.0580593239825247,0.0294484263010284,4.09182972259395,0.45317678250165694,0.302387267904509,8.6712322018032e-4,0,0.1343700159,0.0179931705,33.524313101,25.936213251,0.630027259925326,0.127409678709505,0.18,0.27,0.28,0.19,0.13,4905,0.42,0.38,395,10.1,0.83,0.33,222,republican,77.8,15.7,1.7,6.6,3,3.13,31.1,9.8,9.3,83.7,82.3,82,3.9,2,0.1,3.7,8.3,36.6,5.5,63.4,92.4,82171,36.9,63412,31212,37103,0.4,3.4,0.1,33019,2.54,203794,10.9,7.3,15.2,5,11.7,0.5,7.4,6,22,78.2,73.6
34037,11744,0.0595545134818288,9,0.939483468998091,0.00511269096959613,0.0552834395739122,0.00160217952880394,2024.0285714,1394.049505,628.56696429,3805.3783784,0.0315594876535059,0.0395672546857773,3.75757647448485,0.159682224428997,0.188258899228561,8.6108327098714e-4,1,0.1486891386,0.0077353215,49.460029114,32.580632351,0.824703435093045,0.141627543035994,0.14,0.28,0.26,0.22,0.07,3533,0.37,0.51,54,9.1,0.84,0.58,70,republican,79.9,16.7,1.7,4.5,2.1,3.12,36.1,2.3,8.2,89.9,87.5,82.9,1.4,1.6,0.6,4.9,5.4,16.9,0.6,83.1,94.9,116709,44.7,94520,42781,54281,0,1,0,44728,2.61,141483,4.9,4.7,6.2,1.8,3.9,0.2,1.9,2.2,6.4,92.8,86.3
19155,9304,0.0759047850376488,7.7,0.855986603404968,0.0283691291007789,0.112380059908972,0.00573961835821215,2171.7674419,1732.0925926,537.54597701,1140.6463415,0.0324282086344989,0.0233029593713426,4.12301080264839,0.451846212409593,0.33929061157327,0.00113507377979569,0,0.1069761055,0.0164940022,61.369928818,39.272361612,0.682058512513218,0.106178947661006,0.17,0.41,0.26,0.22,0.11,4649,0.47,0.59,373,9.5,0.85,0.26,2251,democrat,76.5,17,2.4,6.1,0.8,3.03,21.5,1.8,7.7,78.1,75.9,74.5,0.8,1.4,0.1,0.9,5.1,31.6,3.9,68.4,89.5,75030,39.7,60065,31953,40036,0.4,2.2,0,30318,2.48,93393,10.7,7.4,13.8,1.9,5.8,0.2,3,3.2,9.4,93,87.8
13223,10774,0.0740013656538068,8.2,0.796626008262837,0.0143771189681103,0.0743633789522498,0.0032738561886544,6377.8,6309.3846154,2025.2345679,2523.7538462,0.069298340743954,0.0344231411265322,3.49870230601712,0.405641461342396,0.273202022128958,4.139358399448e-4,0,0.1244939271,0.0186943917,28.014323306,23.498215305,0.763767203038806,0.116653711620676,0.16,0.34,0.27,0.2,0.1,6370,0.4,0.46,143,10.7,0.84,0.61,72,republican,73.4,10.4,0.8,6.6,1,3.39,22.6,19.1,6.3,85.6,85,86.3,0.8,0.3,1.1,2.1,4.4,24.2,3.1,75.8,89.4,80865,36,68370,33102,42816,0.3,1.3,0,27979,2.99,159825,8.2,8.9,11.1,3.3,11.5,0.3,6.4,6.2,8.4,75,71
42025,10775,0.0842490842490843,8.3,0.746555502766326,0.0204859053585033,0.0369537566092967,0.0017383678135718,2201.8275862,2293.8214286,1735.8648649,1566.5121951,0.0837600585223116,0.0506566009008438,4.02068136604775,0.433443085606773,0.334636052760137,0.00147213130158332,1,0.1246819338,0.0154561302,55.288799228,38.571919846,0.774816426434593,0.125815619871102,0.18,0.36,0.26,0.19,0.11,5705,0.42,0.5,249,10.2,0.84,0.52,76,republican,80.6,20.7,2.8,4.6,0.6,2.93,17.9,2.3,4.8,79.9,72.9,71.7,0.4,1,0,2.9,2.8,24.2,3.8,75.8,89.4,70428,46.2,57006,29134,38573,0.2,0.4,0,29202,2.42,63887,11.7,8.1,19.4,0.8,4.2,0.1,2.1,3,10.1,95.7,91.7
22041,13196,0.129411764705882,6.4,0.380074156113064,0.0478918423464711,0.0567922729522801,0.00612043435340573,2894.2857143,5039,695.03448276,610.78787879,0.193087008343266,0.0712624811927233,5.77788369876073,0.56957928802589,0.497581737279938,0.00143139190523198,1,0.0991847826,0.0305851064,51.836280368,52.150963986,0.706121378948748,0.113107511045655,0.24,0.38,0.37,0.17,0.2,10087,0.33,0.24,120,9.3,0.88,0.28,34,republican,74.5,17.7,1.3,6.9,0,3.15,12,33.9,0.4,51.6,49.3,67.1,0.2,0,0,0.7,0.3,27.3,26.8,72.7,75,50029,38.4,35282,20588,29942,0.1,0,0,19206,2.55,20238,29,15.1,43.4,0.6,10.1,0.7,3.1,1,5.6,65.4,65.1
37021,8792,0.0836724455097832,7.7,0.749960137295546,0.0203861981639759,0.0799347317743519,0.00427783406506811,696.23513514,1356.5602094,163.16309824,426.15625,0.0690525135488694,0.0296729089356082,4.43107496955992,0.46535837832595106,0.278830036875629,0.00132372179327425,1,0.1201290643,0.0313356835,48.736547437,34.525513155,0.637501984256674,0.124882538144829,0.17,0.22,0.17,0.21,0.12,2954,0.5,0.53,263,9,0.78,0.19,270,democrat,81.3,19.4,2.6,5,1.3,2.97,40.1,6.3,6.6,81.6,76.5,76.6,0.8,2.5,0.1,2.3,5.2,36.6,14.4,63.4,91.1,74505,42.2,52207,28525,34461,0.4,1.1,0.1,32426,2.33,256886,12.2,8.6,17.2,2,10.7,0.2,4.5,3.7,8.1,88.8,83.5
